Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
Q9Y6I8	219748.78390647998	3401694.8096224433	962749.8170647525	422279.3856304373	149881.17745132404	475354.7198550141	NA	813141.806979589	96184.80998723173	72949.29600279058	231596.03611274963	17495.514577591977	212203.0648017392	349103.511459602	97541.66709333945	240606.32757587032	66325.66630454305	NA	121346.068445363	532940.775189752	684718.8765450577	229627.3481931834	252032.8826580541	243586.8598316861	638468.0476207649	655018.7303342334	205698.4640050422	325678.1195491883	257650.55730824027	176196.70757760506	355197.8418786408	194499.38192567797	357022.56027802895	167962.84844306385	331799.67149371846	531091.5955900762	227177.28320525677	213590.0172199783	888159.137554627	375548.3833650695	242103.65010419843	210375.73420917278	280123.2039131207	448718.2975875193	243340.21946777363	227848.76917957087	542409.973255459	247059.3146109759	390014.26221865014	409054.8183559518	299995.03337707714	210584.14960962327	561587.9262959234	244221.54371148895	52506.77658241834	141265.1281138046	228609.6743008129	NA	417703.32644696673	59873.817607728786	210156.13604623202	156312.2999999999	315309.95954276447	430699.30247575924	223008.05226701964	605394.4858793309	192481.8442826512	2166578.657147642	1659160.4234369188	594003.9817254277	1084105.1161617674	270304.98036689387	259379.54318936964	92565.37419855678	NA	112086.87880424893	30937.10691879416	156849.30422300127	63056.58388528968
Q9Y6I9	2823219.8788258187	70855836.03451781	8333061.341152505	4205230.118777816	1398876.5753149411	2405670.580443954	3541342.4265498077	1018453.3563803977	2878113.6950672804	2764842.556468299	1548112.710445351	2023487.2912645715	2042056.894595983	3207781.9371318887	1921679.761658786	3141144.687113714	2838220.6024572267	NA	3159524.8109912532	5755789.237422742	2049346.5583989872	2966551.498608078	2657812.9198022285	1967665.0229569133	3474945.648023974	4679530.835896399	1684730.7596850193	1853008.8263750137	4237459.34313	2265715.852251868	3850388.386121615	3292848.338707561	2505315.2948393067	2581742.3064564397	8823708.066527164	6436841.866598172	6628447.271166736	3016500.525621123	2170007.6759303757	2292252.4850228005	2228833.244995091	1812154.8136363665	2717774.235692671	3512188.7725343485	2665353.4023462795	1590010.9068748837	3408731.380002675	6853123.905116531	3096802.777868493	15880859.092796847	1593922.2664077706	2340369.675428369	7518640.819768043	3136330.515314906	2085752.323986783	2706061.1629535155	13549246.472236836	2651193.5466582435	2524527.0408968395	9500780.243151158	4590617.401054525	3131134.9999999967	3329611.3730592597	2169280.7615021532	1187827.096555652	1362447.896510007	1524179.00197985	14413006.756092854	7483152.113868547	6363618.736479854	NA	2935849.563606825	465950.08259769203	3534615.3635663916	2629139.452031642	2150656.6332506896	2608773.689587153	1353885.5804779637	1879474.4361295504
Q9Y6J0	893203.7960719491	NA	1207603.9751740303	757750.9070800602	748083.7530860257	617221.6510207639	871356.3586212838	NA	770510.0327183995	780019.1422214267	275260.55589228874	1142386.8420072647	1328413.5760720938	NA	783673.6737643824	630400.1144814333	1122356.7366037508	NA	824456.223200977	1485284.166545215	1014701.3538804281	927341.213857087	835287.0018225374	1025415.0328959085	959931.1126016134	1285840.9135908284	862833.289896778	758434.1886721158	700420.4159851278	667390.0148247365	1062641.2313337675	1086531.3173665379	947155.6226888095	896497.8543562434	316272.41059341276	NA	991593.5072905715	987244.5269742799	NA	501624.17661078327	844038.8461678402	908721.0014399175	1100815.2991879692	1020370.2889726151	1212763.357020384	1278507.1316748676	680649.7484072907	906395.6987702779	703710.7157988772	823940.5193041834	650573.7027894076	858415.4811357609	1027029.7659729985	504605.4529328733	1160167.9136846077	1286573.4497127095	NA	616423.2062827108	572814.9498794642	1234591.572984038	702249.1425039246	561537.0000000006	561290.5329094649	470355.787450378	582914.4416290049	NA	663616.4583925229	749820.0590377782	NA	1013445.23578356	NA	405597.79355340084	NA	492084.07786754763	NA	495200.1421253565	962422.0492302054	759826.5969486847	594331.5071355517
Q9Y6J9	444104.5391518563	NA	509819.87922595564	140482.69828968393	658067.9593994423	686454.2602266954	389152.28408705944	NA	740430.2092893783	280268.11809388304	114719.85603950308	513741.42613081593	731459.2536920204	NA	573542.9506686139	398479.0250058737	777777.2446405207	NA	446339.4076600666	701336.450433227	833014.6639826879	745854.3815389336	773910.0341293475	787181.3829047296	903398.4227805433	1075528.487773574	952461.3024568568	934784.7326933714	799934.6775918745	783086.591711699	1038964.4892190535	972987.5397323446	997178.1658443661	1093239.4909695007	109459.17713261158	NA	513964.5381230752	765681.8605731485	NA	593492.7053502176	855322.3474229159	724179.0797672257	826738.1773691855	776421.1367402404	784113.3919289297	935272.849457157	761686.792002266	845025.4743106243	671912.9456667362	421452.76383910724	568526.3293949682	825290.3051250045	635365.1934547479	568622.9223261779	1082921.4768191117	785292.1909873241	146434.43275416695	788794.1621289017	570973.4148306993	446682.78944886004	544356.2984928718	362494.00000000006	219075.50200482103	328236.17163684935	235460.2861050332	NA	538663.76015112	159925.05701386207	NA	500566.45137545775	NA	NA	NA	343015.59591571486	NA	453056.8413872015	853259.2364948448	582654.1428264485	894224.9923117205
Q9Y6K0	6796979.314631574	4994274.720492914	20787628.499417026	8378192.228629367	3020301.4434067165	7920097.171663815	7273836.859078139	NA	5500188.275530894	26565774.24339394	11096275.10599522	6784958.844798593	5465274.797954791	8229635.220605562	5981030.156248067	5945091.419005306	3723731.627500788	NA	5448241.754238808	9668446.589142965	7009214.251043659	8747110.223645426	7894491.519534623	5945647.359865181	19523036.06283424	18479010.602883864	6288097.424858946	10292247.780215807	8604791.26018453	7178966.203759918	7784545.070982752	5637746.109556941	6882089.12890391	7158809.126073986	49614097.74310381	5391752.893441858	12969058.742717037	4716596.761031636	10216003.21507963	6688969.949353309	5778667.384877533	4428091.752619705	6124706.982374672	7741929.4866242735	8754727.324877808	6651290.660317538	8265372.725738134	13551744.209164472	8716810.020323262	27441041.15611813	9979850.149546457	4401390.280857291	16639049.013444457	7770594.106980708	5539497.881794195	5709547.690215866	NA	6703308.8941911915	7795315.627671463	18914511.452660877	6364769.053635987	4349999.999999998	13824132.249939824	7300802.272367067	17064365.593961418	5357422.237124107	7968865.058615857	34959744.93378041	6441944.297119869	9427259.118554063	13528915.085985681	10066226.538963513	3807204.2398354793	10109507.689823588	2573449.9941580575	4927176.979242884	5282458.147718178	19039848.717468634	8984595.26467161
Q9Y6K1	1277452.9671483422	1732279.9030520844	8582429.7603391	4841942.262000084	586974.9672321092	337163.49958290136	1257993.1829159819	608115.6166795762	1158338.5807512677	2897797.0549911843	1015380.0216546362	4539577.777786212	4959629.294994398	3496251.1925715995	1428225.8531105327	2885594.773508109	4116852.855037524	NA	4075783.907751157	2098798.230163094	324416.4796641604	3852332.9931174717	3550616.511107247	3330893.8775705514	1519506.2434448968	2698022.0635245703	1941978.1167242466	1878543.368234415	1708033.9421939221	856163.8735530609	4426405.314986529	4632984.770829613	3974752.2065054355	5516275.9357825965	1987220.2670070464	890606.3976905805	6324163.711572226	5666318.73327556	1202678.0854879776	3356185.346475006	10480953.591620134	13853718.364850659	3475895.9187916536	2961194.013776264	7404834.3837624155	6721772.654197923	1502866.5472842485	1679744.39947134	788771.7507931662	846101.2194289335	2011853.856103871	2369344.692800666	8298811.997576853	2088287.7993823215	7958922.845977032	6380669.962574576	4029119.317685134	940433.9090047657	944831.2306519189	4943141.553210195	1786116.0877885558	1189000.0000000005	321478.24841147003	401311.65206572646	2666743.75187082	NA	2328314.604443144	8102583.482847288	NA	5724630.885361529	1209538.7659656073	1397221.4775671074	NA	2992553.281918519	5811592.878057215	2184284.8967249617	2932883.0946827047	1280227.3572582582	1779018.8114831604
Q9Y6K5	1961832.3181144495	NA	1644996.8751173925	1612043.614402925	6319228.481223647	8395716.584061373	4166588.565347339	2786334.6542482623	5491305.578473479	5257142.674069236	6345193.933850786	10893891.963396894	5829951.713897286	2318278.965083155	1975275.6782856346	1712940.857210126	3412381.799298508	NA	2448717.4551465907	1025390.187205055	563046.746979067	1444274.4883112088	1635397.3020162135	1561815.6009235543	1940683.1520305974	1851655.754127942	1907017.1437653005	1325641.3270921125	4947534.302988282	7823901.111029918	3193896.224653558	3313153.978776327	1183356.7744017951	1343698.3568007862	2571906.487201135	NA	1657040.2700357772	1228270.0911863728	NA	4746859.478236683	6039096.759111496	5358554.136176637	2540623.917169689	1559224.8197883887	1109815.2414748305	1375992.5745240222	2010102.8771783204	1435731.2227520994	1450670.4283871024	814465.6836619455	2042249.048509429	3935326.2318158937	2158856.5432178928	4109840.184806239	4752704.167729215	3902210.402378709	763569.9780955354	4735445.206362172	3941767.3907783665	3444654.6169540267	5433339.436030717	5043273.999999996	4322475.154206533	7146914.382364358	5740933.48218473	3074708.9089164035	5316738.472530718	592401.9228429345	NA	952926.0836760661	NA	2630006.8082496654	3741183.3570637703	4182626.057871655	5181992.488236469	3148084.4860521555	7712299.942785312	1720353.168033707	1633861.9083186416
Q9Y6K9	3719513.114401866	NA	1208228.0889120507	1308452.7464986048	2786546.8292227034	3771465.4888162683	1362903.7419951004	NA	1758930.2483996623	1940238.523431589	3246946.177750618	2408704.9903322686	2566794.280738352	660566.7122636723	4390280.0573311215	2182980.3435798464	2765937.620750732	NA	2278449.502918697	2252700.8266061507	3495697.6657368606	2035231.729719994	1920975.878965442	1958063.268496599	1122205.3098115223	942048.664077236	1337662.276574573	480522.9428363809	3206949.414129643	4828329.831122148	1982099.9045936516	2247618.9695081064	2725469.203056935	2328785.6088510235	1624296.7372407147	NA	1581157.7069889007	2273885.1708367676	NA	2762758.6787262037	1275258.8670014834	1507130.8735903439	1579343.8765657197	1289979.5586147679	1802689.150757393	2005462.169114022	3561162.3000840037	2256278.523341565	3801621.5813180273	1766461.837916896	2039832.4859039003	1595155.0154106312	874905.3617209115	2703808.196853701	2242133.662904743	1375506.1658755394	967304.3508178338	3735253.7509957724	3736912.9921795144	950554.92866371	3521882.8605216322	4147063.9999999967	2514671.9622122217	3318075.874852906	864658.2080249883	NA	2177261.5819463623	345207.4982140502	788690.3723849399	2056208.634697751	591329.167406323	1641568.6512984827	2673845.752254398	1169255.938724526	NA	2360549.883111325	2520195.528266885	2888730.9519098466	1721954.4328694325
Q9Y6M0	19853.233158426283	NA	2786931.062478737	525151.6173519656	NA	12623.662973702429	1744427.048917236	NA	1056575.4669740852	2683896.9624182503	548793.6353408453	1638402.4445378853	1004192.6037324022	NA	NA	252001.93391383666	501033.7688979618	NA	580615.2767082965	NA	301645.8606772733	166699.55218381522	NA	NA	NA	NA	NA	NA	1476513.5202811358	34257.641358860164	2938584.870795159	2242010.745108158	2350491.539529215	1696803.1547889337	1370695.766076978	NA	2574692.04995689	1119979.2704700993	NA	24970.52128959383	706454.5392485528	822079.4266414533	NA	NA	NA	NA	928964.2671109224	1617417.3936723815	331388.8209757055	3230275.493382623	NA	NA	NA	NA	156026.6358915396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1399385.2723307018	NA	619122.7958992873	43385.93547898332	NA	112876.00551463642
Q9Y6M1	1138867.8690630924	NA	847155.0863507991	NA	2516572.002267739	4187164.092938453	4732451.824392845	2465715.92960918	4008039.630080822	1502745.831556501	2283320.641855621	3895330.2778752386	3455678.192965867	1657604.909751384	7231337.706146521	6636961.235404628	9056238.714467222	1098189.8004304252	8248141.019818577	6387231.563996303	11041507.847171003	3296549.795050888	3299581.883542621	3603465.931445989	9664786.05609501	5567347.115209432	17168003.35293114	27396967.861149974	2596680.6304784203	2535865.4416601053	4235762.051638813	4121510.8173495014	4046660.0023937398	4151295.609191803	258138.14445009833	715218.9730046027	2080641.6372272735	2476182.3535447614	NA	3739316.3376536844	17167079.15868813	17977770.200516492	16047994.941833915	13975148.015296308	9433842.67535832	10742369.280433768	6316449.525551912	4787644.347687376	9194559.739423899	4141014.1795967286	11990577.81368797	13491100.430282574	3569300.3988995743	4839669.430777828	5426041.08288557	5045183.719307324	2255104.0957192956	7265494.156752946	6832602.809115848	3032589.362847926	7000742.543468168	2142260.9999999977	1698726.8944205297	2561685.00784809	1173283.709057359	1375861.0805894618	1478004.290755214	1076978.9053005746	1546979.1695416593	3075596.4574967124	NA	2553553.1842837916	2392751.940721412	6973239.007481814	5893411.041621472	4256748.6903879745	7363721.414297831	5353775.97077268	6969160.671651999
Q9Y6M4	140205.7528405805	NA	373506.09632786235	NA	196287.27325248526	326037.1071985314	126392.72454257912	NA	333886.0400621455	96844.24972601619	NA	175169.60741213287	83515.53120927443	NA	175787.62691563956	NA	91253.04654128365	NA	241416.37493796743	213203.53769763236	179980.644762606	246189.74917268867	176894.53618675604	130406.1109751904	108355.7941653702	192730.3153699525	132742.19551679507	NA	NA	NA	NA	92494.26251730704	NA	NA	NA	NA	NA	160554.23426952446	NA	237896.19859204	NA	107995.64984900305	NA	131005.35842131777	146178.5427232962	146014.14801920363	327501.27960964176	333806.660909966	294726.62506520445	613530.2905715721	NA	174342.65279368294	175129.78815984607	214247.38801951933	123563.6456368275	239382.30282511737	NA	71556.4599843335	191640.2559272206	420466.7294101179	262840.56732994295	114164.00000000013	393078.4916921974	177035.9161548752	295703.7408488487	NA	NA	753043.8439406352	NA	395965.8907990338	NA	444736.2178235781	483496.232542321	260916.67279387632	NA	164637.29766086084	216770.0937873436	373077.06734511734	281285.7201073544
Q9Y6M5	1528140.4326642025	NA	1480908.9918423402	536503.523783301	871573.1798841009	1443802.695736982	263240.45774899435	NA	NA	1098687.6068797805	844648.4610683557	590530.5537113086	403160.84208377404	NA	1796382.9611974908	252259.4485688843	410253.66903347225	NA	563731.8617408316	975346.6373390645	1626249.3983126653	851027.1982410429	775220.7352067427	793316.4732617676	1184359.3891202232	674314.4059849776	318988.50531489745	158459.51960644763	815429.2264670358	1543216.9371046817	284573.1446331837	238786.96008301148	NA	229048.07216752577	1633259.1182512448	541389.0564993395	923669.1929090901	361265.70141487336	NA	1078040.4103342476	NA	236323.75976297748	240744.6133504963	141022.03832241616	377323.37647801556	354139.7609736822	1500412.705653927	1512585.3601460771	1542219.9980202797	2481819.946020926	NA	NA	2050538.405391288	1723172.1519498897	534879.0266970374	551346.9802433461	294233.2034862441	1530615.0234278766	1980654.3656505614	1106105.9557716532	1152127.4301177028	713660.9999999998	1789840.581843355	1321991.7041001143	266454.8031207831	220511.03743328317	284940.01435747877	2116095.270961675	362510.4688229844	1234054.478393431	NA	1160750.9068477775	1482542.9365606764	1036854.438301438	242730.14294898263	759887.4160320174	134274.627789177	589219.2782087908	241408.75555188843
Q9Y6M7	81159.86252036731	NA	286038.04522799945	203047.12077620195	128650.35295821683	138110.5717630541	NA	NA	106402.96131856329	NA	NA	69102.00644565948	42321.99067703632	NA	56930.47233241511	NA	43085.32213563977	NA	54711.47243904039	53369.82353431751	43125.01850795484	162023.32231126112	144095.5681465742	126101.95142324777	36761.178753799315	27584.277797245948	NA	NA	108438.66630354116	47146.623548632	92348.63627896889	80577.01589010195	115238.26608873313	98521.57436182172	139737.13044680885	NA	160891.9881055904	112015.97176448249	NA	49382.91833500594	62984.68471192965	44356.00180506022	NA	NA	NA	NA	66522.73776773163	83828.63267794205	136219.72340050884	538356.2432627733	NA	102639.09926288135	265978.30535628094	156017.3066426544	87389.95813501235	142425.16796995164	NA	155321.66190750225	180562.24627411846	208798.2992075987	127225.52385139931	204631.00000000006	202850.64368950448	136335.01085518187	244804.2145291216	NA	166072.0419438613	631042.3273245572	NA	375832.5215338655	NA	63295.12669350193	NA	112496.46302265336	NA	47831.77706706012	76979.97330038299	65771.62450784886	147387.67103247473
Q9Y6M9	7572259.767706727	9862819.448022367	35119385.70211402	10467299.901222652	5687972.105523115	9367634.513743361	22455330.386531714	7628792.122321101	10251323.673071219	11162426.225763436	4150376.7654790725	5776369.493320173	3274775.4454705818	3205766.2728532273	3452513.393100101	6040251.032028651	7305502.811724416	NA	7371762.220907072	11945351.33843538	7311259.476756124	6446286.150420974	5205576.075830311	4577296.479050501	11305023.898513233	22189090.185137585	7343715.296288108	9700135.425795762	6438848.105111014	5296758.552059482	5970146.311015533	5020137.455778883	6062306.550948532	5967805.274845005	20847165.915037084	5226299.871851701	22262043.130332943	7757841.2788914	11689465.217254566	8148187.916011604	10077022.317298053	8175478.34455486	8322325.582015142	10483840.633192476	7959151.081981913	7334731.82977396	8370804.781792104	14778538.820752868	8362824.408357458	42741680.025433525	17902855.02797564	7979492.327667138	20173983.907586973	5915515.826169448	9666752.232459046	10337286.34439085	9892389.966555305	12000557.873991054	11000056.496825276	29627760.37867494	13716409.96402042	11269999.999999998	16111928.784260858	11975877.411689846	20111906.58206919	9363942.746352691	12249475.602023797	25914804.908795074	3976878.018884015	6582450.1923423	NA	6265811.872752699	4786514.000949233	6629504.08121125	4439889.052921098	4918971.377672204	9008576.345598085	18238224.055866685	13015464.45071081
Q9Y6N1	360568.0703330081	NA	1308333.1617302136	632913.6667196571	NA	NA	105659.77433623272	NA	192364.26959676345	152194.6805012655	NA	596991.9222112003	530977.3744013526	NA	234920.98938837982	705914.4325447996	799133.5553264547	332236.603557953	610396.4682622057	535287.9906659892	512807.8862744387	582527.5589609391	637340.6314383891	517324.6899238351	1782035.6216279892	1503483.983125482	737826.3197324597	1149220.9420957898	627180.4333139675	282534.87600360386	753769.2502093648	681602.1470478914	673748.2930031726	584255.3023599192	1169471.0522594764	NA	1286976.3615729357	622525.6791524609	412280.91925946716	338274.41785907943	509048.5846097673	922038.4825017398	790177.5529952896	600814.3265125462	995968.6321139482	847289.3127432908	576415.3297016962	463365.23555435403	813807.8357673334	1341842.4530831845	717762.4443923371	1037094.823483918	2218505.8078886643	471439.12307477725	720208.2926683546	598883.472302043	248813.9035957272	196380.79134558057	581203.5756410199	815380.2149947917	570424.130493208	469316.99999999965	NA	461163.07406284026	114334.97735842587	NA	244881.09971078736	1858837.8246863862	NA	566760.3407963774	NA	490793.34571685665	471139.3239835484	616404.873821911	NA	272603.0811502158	318003.83430751396	NA	364629.4670625207
Q9Y6N5	31871460.817514632	113366543.65538454	78481783.03845216	40607030.38603222	25588974.590634067	37925478.36248411	67506840.00610545	65430824.12217472	22674900.692315154	73375948.73853116	30798675.317673065	7041174.073902885	6379740.069266134	18818167.493172158	30294075.413544673	27351659.45178732	11739036.655610986	26397996.334874753	19100038.3636196	898790.9585084814	39692492.297749124	16970726.36426529	18442173.330364022	18636454.710590832	28498081.077502113	27183642.93368606	7395610.8386854185	17195264.457239855	19991666.104131833	23400112.081093386	17580004.906049807	14212413.230291083	18100741.39888199	11652855.992858008	83871450.94667548	37417584.40467046	27854281.522880565	11567400.2012631	54384142.98936614	15582743.687745081	8907747.575839413	5395542.348002475	18414045.478129912	15790231.11451504	13408188.81353591	10472251.677637562	11460827.575527936	9903341.667723127	17855815.261953194	14716634.567556666	26019553.85570284	11506510.199303528	33899473.30124991	35749435.21834854	11571638.85584282	6841440.477925338	14101917.611897983	15630154.397187246	29903696.893928546	29783205.081606086	11354570.576521344	17039999.99999998	72820076.9222182	32725525.975259364	49058886.12048767	42709277.705004446	14853606.82033724	121454613.26573305	43950821.01267596	41928106.94324419	70368277.53995472	85947839.37430608	66461021.9901916	17526386.88918458	17452669.960381016	15836552.887725974	10707896.671974516	20712082.796019573	13482196.672252204
Q9Y6P5	226056.8055216649	NA	410797.758037113	NA	171043.79439892	118912.09078610179	277945.9827815619	NA	197286.7240882554	138527.22979217797	NA	216204.37424377035	201186.23271787787	NA	101668.05232732328	NA	190783.91573039917	NA	176272.87120259093	118681.92762266468	68270.17171004179	396696.6775610991	436308.21831511904	380008.54358426126	317640.8902342076	251102.87922924777	505834.3158481308	133682.44002947104	225750.14590748158	259900.89259208884	263109.82704921556	310700.95245876804	247029.66018674296	223588.73128859053	305781.5455778781	NA	408353.06010981684	287177.25009812065	NA	42464.52097688021	420503.0863396555	236458.75888606958	354695.66461376165	251220.79170429625	209611.61720196056	276664.2145741311	162961.6794958442	142573.0377141317	138228.00881727773	199629.9976271903	NA	429695.6618448766	93043.35274887236	176109.28863082654	1018642.5009041824	1245804.2741794698	1007279.8294212834	232592.39298267936	103601.80178893323	223319.0728650894	115379.7350360694	158733.2999999999	126970.76059393673	237518.4732957971	632758.0462546864	NA	651119.0873809628	174317.4497205959	NA	411479.29036803445	NA	NA	NA	150182.3747270027	NA	NA	214467.62367589367	221712.6254863541	116490.1040419402
Q9Y6Q9	472323.1546017664	NA	285898.81452728715	119575.30041005865	745127.3126288573	472609.5686812842	339338.0713290517	NA	606514.5357622199	149736.54620982864	169759.4643727709	486134.2351948297	383487.4665733816	NA	778304.4115432723	357041.4198960797	698270.6603780352	NA	518329.50054191274	420516.2873101999	603050.353586322	438668.05361953046	451682.9188091807	467442.4141318659	374971.82913858746	336879.1032976471	590800.0164964199	271400.3256670079	517122.1296862095	514214.3947855133	415993.23565639846	488188.7203712816	469624.7758664885	483212.47974338423	45322.272846926804	NA	566951.8192804628	490169.65063186415	NA	509397.01532135654	469392.5892341168	478646.52232755115	445036.61767766625	204580.99165900997	627864.0652676036	731123.1598330676	662877.8123579923	665119.3239038037	655728.1502843853	294271.4824210044	53181.994247478135	320308.85296815657	293987.8314735606	390139.0765037189	639452.9232710977	570955.7706966207	NA	617422.7077877478	292386.0489530655	176202.16678175062	433416.3779673872	614064.9999999993	398325.82076453365	454386.3498483283	NA	NA	146327.5861057819	NA	NA	190884.05297133917	NA	261059.25360971186	139470.21520329113	280919.88906706724	NA	566853.1924595793	508508.5359733273	545868.8348381763	517340.8449271532
Q9Y6R4	507475.32616940996	NA	292178.74255046964	NA	541578.1647841403	650065.2393573046	434548.8733805837	NA	366614.08643752645	191127.94289845225	139957.89095898857	527468.4891609298	405303.9183431307	NA	587587.3344854201	363186.80049123376	563687.4645366295	NA	404143.0871957251	244261.45117756404	383624.27788939857	385452.3101999373	403444.00998142886	375524.99861395184	309953.67585864535	211984.23591733104	414002.22026673716	172512.88654040554	536102.4230449421	508191.72957471217	520783.22866824496	521102.3774179901	455347.03588374885	525592.6542274472	NA	NA	396421.44382771663	471052.0674615957	NA	697381.5687180636	655831.5334010274	678608.8598050808	473417.49673229933	404967.554400924	446261.4432983375	521261.3140409244	548321.7704245525	475905.27502663777	529432.6258000443	332215.0236934924	255791.30709084787	489721.8041937892	300927.35053762386	405469.1302696301	354947.9247781576	343352.2747731686	308104.3487790139	691099.593320497	486352.99005860067	376436.0846366558	562755.9143973157	504535.6999999996	299755.57164157025	444151.3508732215	335446.0052580772	NA	NA	NA	NA	240767.120998095	NA	271220.9777479804	94935.3885904132	452864.1455780721	NA	619787.45972778555	721932.2758871895	603627.4249955886	613683.497946716
Q9Y6V7	458734.50611259276	1250314.9300254998	805655.332567776	244539.84576926054	643076.7879177951	405101.59682291583	495852.3277610906	2469268.986695869	792423.039626245	629046.32730057335	607532.0020427795	1257147.541013661	1790565.6045508212	3506868.879751535	471944.27408651286	831569.9271661395	1740895.8600168787	2082416.5083633559	1423993.638623247	826994.1766309949	249384.55361817108	913231.6206084125	729957.1374753685	776704.0749343411	970650.5295330018	1042697.8418351815	860315.1745965797	1002119.5713069462	448847.16394943104	295962.1221351709	1082361.4107501188	1126690.8494521447	891844.8543090468	977661.4363382079	679935.0157909265	249807.3891666634	1085956.7734488205	1031416.9495860167	270953.58806904004	537462.3568473912	886701.4295755137	1039182.1196116317	796445.529481225	632463.2263010542	868197.0643535092	1122651.352689172	353957.8060371227	680379.646913798	389204.4298892917	360595.1924885896	357325.67531287845	623582.2096163098	1125032.038619759	1740026.4647655904	1771741.6169838123	1591077.1506448726	3049413.3977435767	529796.8359290952	388057.3080418417	1147471.6565580638	502846.6940463795	392267.00000000006	369759.51705960534	515329.90355378797	584985.2783493641	NA	677102.0580835842	273769.7205069459	831347.7254756707	524238.4128145045	407757.0209184018	235234.9487201599	NA	708110.7454532222	599615.0183888263	500093.8726640569	512159.8960592334	215104.98436751767	590682.5097671367
Q9Y6W3	1070979.8520741563	NA	357197.4017130576	227780.1970812636	698079.7092591266	1476798.2754944398	260231.32274961637	NA	816716.9646105604	404027.01789371844	184568.04259638675	480002.15071160026	476483.6465532797	NA	1030403.8865962389	592982.0693987854	797377.6138434577	NA	812819.7561702704	801131.7232871803	1596754.5417153891	1043150.4785188503	1259418.473066912	1374848.4496706	792246.4857250365	577568.9021341002	1362035.323806847	508847.3382797028	1097937.465745509	1545405.9930442972	661485.6896731942	625271.8969491854	434641.4521594183	557707.1278098936	330034.41627691616	NA	534663.2216674911	719305.5494341351	NA	821078.5171413436	818675.1510715268	696370.5871828904	559209.8719478188	528573.0273149506	499002.1670205718	568089.4211186018	1472571.8872813913	781304.8312706063	1724722.6266440286	755759.4876916005	441674.7784714749	506226.8082339158	512686.3826206846	578726.6931539032	513025.379124631	490179.69433053286	NA	1358966.7169795474	1411077.6115364837	180647.88528558103	1285076.8107382422	1102437.9999999993	688941.2071627927	970017.998548666	278450.1854014972	NA	582944.2732689762	NA	NA	682656.105798597	NA	850512.3385267014	656333.4018984357	786305.8432979134	NA	1075107.7721432426	831089.8599446231	1460135.7531371939	832406.3095685655
