Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
A0A087WYV9	1757307.9573660393	11269101.51538002	5374842.426780838	2670910.9134381744	1128042.4532141353	1058680.5203399232	2815786.1866813265	NA	1251858.9202187904	2695200.2039206633	1576560.1716388687	2026866.568837078	1281612.8481986597	1209604.8093614483	1020585.6851841892	1703989.84627682	1423867.8753452813	NA	1450821.4709492926	892799.8957611388	849285.5881988852	2823855.6711950987	2192851.9858813924	1761430.788276786	3659536.507178238	3845830.75245258	2077055.5104274263	3316396.1617189078	2203718.0801187675	1564686.563928228	1770631.1057696894	1798634.5621989032	2013489.33185893	1213591.7092749956	3706181.1769439126	2440507.4394957474	3328719.17099433	1619196.8853139756	2477298.4910433507	1393118.0575632635	2059429.219599304	1678088.6838867522	1785811.6809755778	2440772.022151979	2731378.5116117117	1408756.8468549391	1744787.5471844932	1617092.2740915918	826568.4792752792	3079957.5705224737	3012084.720082555	2837135.7820458077	3992238.1086897748	2160712.781921602	3193596.8397004115	3373515.3570312536	5571365.354413064	1192017.722571943	1243655.1488326557	2830403.789494292	1033540.3824749346	1046300.1544867271	1861893.2871727892	1844131.3156058853	1812033.1091047777	2466692.8401869494	1717940.3379358384	3115703.761086181	1180724.133642691	1370386.163259215	NA	917249.5621569558	1156707.7209579046	1519567.5302978165	1267709.6022579393	660581.6413431698	1581969.6144345594	751590.913703282	1577409.2613575067
A0A087WZE9	5226864.693704118	6218874.539968972	10945957.18937109	2276842.0901440177	4433330.615898447	4361763.743800472	6076715.04258065	4478749.286846529	6100328.3890026845	12076416.343976848	7524999.968177	9115593.626340589	3890610.432031649	7005627.854218403	6558951.449068056	4983366.531564283	5508393.970313856	2863791.927506926	11235685.075772718	3787027.7998786718	9019532.538201815	1959410.0575639466	5015334.73998616	7289078.722540118	4958721.554442057	4746350.981459959	7066504.073519398	11496840.027292194	5873345.543928868	5730539.963431411	4530732.535351849	9735834.82377344	6168308.588075762	10954544.632393742	9114385.774821276	5700799.231254547	9231647.834224265	6216770.52317629	16420407.622624548	4639981.91752926	5125433.3948454615	5932398.023317966	7600329.475580572	10114724.735867113	5657084.348160231	7468647.410310313	6936069.014733406	2448098.0260553244	3915976.475134587	1956499.1018703552	7338890.458051304	7274160.162989643	7073965.771538037	8183839.604065748	3830043.1849787845	9471793.11781852	2321402.2310054456	7519737.969495924	4367254.12729607	18653297.23865198	4811528.258997364	10114378.29306379	13458250.39097727	11286486.740320148	10495439.295309855	2362988.0360950064	12003557.489423497	29560290.611093603	28424840.25436107	10606413.455362424	11928854.364718663	12928850.971355155	11995487.476600485	9365700.529874764	3636568.421075693	8885197.566271763	5261768.500184501	4433362.659439831	3594239.674093182
A0A087WZG4	474092.39843139995	NA	683305.5294612859	686067.2535414062	NA	531490.440306771	223244.22469037803	NA	309308.5071765985	NA	638552.7127527745	839293.6105548772	548068.0029659261	NA	689160.691489436	NA	379826.629284716	NA	443645.9340113369	292277.62675319973	444334.19484083203	544331.0295561732	366226.90747770335	350187.50557800854	626250.8295308405	500784.0389311574	644417.7604552736	395465.871234945	192255.4718724936	NA	242381.6920688128	183175.26463312647	229801.98772308257	146650.2073537974	NA	NA	932041.3678784119	376573.1921204149	NA	NA	NA	288939.6910556302	766470.3734747175	334335.089988599	697787.3195943182	568092.3791041521	423815.35738721397	NA	762475.927693315	265102.57127358613	NA	345156.76654905925	NA	420369.4705736014	201134.09277792892	496378.57781324943	NA	289107.74509863136	563304.4409630424	NA	698430.0434669697	731546.0819950349	NA	672287.6444634135	NA	NA	1277442.8153881878	NA	NA	596876.3865108495	NA	NA	NA	NA	NA	NA	303348.40534179244	NA	NA
A0A087WZM8	723927.5189547775	NA	754893.5992669715	667862.3685408353	NA	314127.4492731797	NA	NA	318916.02761986456	943719.9527081249	428263.0665395571	NA	238172.87197430438	NA	NA	440911.1236451722	NA	NA	278739.89323854126	316158.5593237167	193850.568551814	79681.94569797117	316990.866972926	174378.17153126714	273816.63725904684	658056.850054342	332673.17619593214	368869.4794833469	83839.4350171566	131961.87766225278	323580.75148399227	300185.1459746276	347697.6474639136	298744.39379990945	1702023.4209334753	NA	157117.32018782338	453376.30978344986	1053563.7260759084	232048.52909786042	240600.3389672882	322194.2090588504	289920.14850752417	NA	NA	83599.20908753871	208830.60584033138	188107.1358029584	238175.89486346635	1016462.4240185813	747834.8999456035	277229.7630094469	617540.402431655	321746.92633264884	112087.63444756766	218052.9449007535	NA	NA	798328.2700271691	616349.5934457097	211018.942770223	479071.8318417295	1062493.451919257	675376.3124865461	1211012.2263819058	NA	852276.8091128083	3709366.1071538436	NA	1342227.5434662134	NA	771816.5865784298	630345.7304846761	173140.31894724703	NA	351190.71357780613	232108.18672654932	183543.2430997376	241503.61135563592
A0A087X054	22251.348770417506	NA	6909.435428986695	NA	73795.47677922688	NA	94053.8840144191	NA	NA	NA	NA	NA	NA	NA	24614.57851476687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8815.212834239626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7672.724779330797	3437.870795873967	NA	43473.33361781307	NA	NA	NA	NA	NA	NA	NA	NA	NA	65563.81907801858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11884.011268321265	NA	NA	NA	NA	NA
A0A087X0D2	177238.0252538832	NA	294487.01264844235	NA	140726.5804075194	NA	124240.35419425466	NA	NA	248614.22415156593	NA	29411.001219179798	NA	NA	770388.9717842899	NA	187319.69253803388	NA	71164.21124623746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	133735.54484381375	NA	183417.22066952274	NA	NA	NA	NA	165824.23471964285	NA	463332.45525987237	NA	320558.23301398184	NA	155304.90495064997	NA	NA	NA
A0A087X0H9	1960074.2601390416	NA	1653216.9823946692	1674792.499000168	2031445.295694706	1439805.507662293	2080783.1747167152	1577421.132474251	1728757.5564926125	1703494.4909053438	1956723.617282284	1952583.5008692297	2551782.7245384036	1340645.3303756088	1808259.0455016328	2175534.206252794	2109818.822591913	NA	2454397.2252901583	2071536.5742926036	2134800.600757824	2028565.706654439	2160284.877180184	2109081.601752468	2509113.1065476816	2085415.2671749925	2754356.220349412	3426942.7004428636	1446493.3653643026	1225837.2443514166	1572737.0410071933	1810238.6561485773	1789768.2949857202	2083511.4300827344	765406.9821949368	1243810.741364628	1358117.4217656865	1997403.4570661434	1082038.4213752546	1696458.2797746193	2117278.354981309	2233512.4032013873	2646828.0271602334	2337349.4788404587	2051232.8743329071	2526817.8364223614	1723246.9601822153	1628322.0815505614	1850994.3448040495	947679.252468452	1746420.4565950967	2367835.1263690577	1463820.6398529192	2071149.5578004986	2454864.4746451546	3066832.142755686	836214.4799184577	1693333.5872050074	1561799.489231707	1173933.3783398715	1687870.9610150214	1732356.2821098608	1750584.4493526786	1733281.8922634525	1973501.4059557002	1259272.6211164605	1806039.8424453659	700112.1460522155	NA	1586268.9150055244	NA	1380242.1982933192	1328071.827766483	1956567.34293248	1924697.790289426	1812818.832313165	2441735.7092359443	1886969.0037890363	1814020.650561128
A0A087X0N3	190602.57756554338	NA	155404.66102589652	NA	153913.05031221997	NA	200000.53084862942	NA	259313.63347389165	NA	NA	202350.2607044824	196666.9244476422	NA	209686.36090182938	214107.93172227303	262088.34578791665	NA	219762.36417963586	218945.2320232419	134172.21775762914	117649.89542104847	141044.8910740655	154202.8359892282	236807.714809624	382096.14983086364	228497.55400283105	227270.41803182225	196254.20084694674	139580.00765885622	249923.53903168207	362810.1202022097	467007.0110901269	486177.7264351302	138420.32782937866	NA	310792.30092361587	447803.6723277892	NA	360212.01994676766	525032.9678135209	827131.0940403763	220421.24760641487	176694.3125714406	305636.937064352	364966.41270251136	139508.6887496015	217036.24279800948	NA	NA	NA	199519.9739837726	201198.99518085583	NA	574695.1386277394	644078.3933591879	NA	NA	NA	NA	99714.48428629684	NA	NA	153449.86445495635	NA	NA	244177.68794242007	NA	NA	138390.2300759849	NA	271646.5153313227	179280.05751746747	435392.8451418415	290350.8403553969	442782.1924364594	266200.7782724063	NA	NA
A0A087X0W7	1250392.2004335255	6024099.945875966	8605787.031643465	1543436.2245687828	2210690.4688442387	1598607.5857132832	2132543.950207179	NA	4043703.0200718003	517635.9923991098	734437.7606385134	2377058.1749712336	3043830.5144718164	2671210.620673198	759804.7715013891	1929045.108992626	2265716.765147966	NA	529435.2983593114	1456549.153799486	NA	1890254.4084734535	2735637.13090154	2259730.287591929	3887637.6986825755	7109370.229005645	4853988.421107567	594405.4223225905	1194085.127112813	428927.42810808134	1947694.216346658	1868259.1258969295	2205250.2206074046	1331728.9553106125	1626489.8371642444	1498226.5748255807	2884889.9481950817	1406455.6887033791	1727464.8481604971	2280669.0781076015	2603211.0921901306	2044431.9881155475	2561789.3756852006	2616590.345781572	2947297.761541491	710805.0379955039	605264.6460596006	1392496.1249122021	516703.46644366055	5456798.276310285	4110956.018614299	2133184.7985306843	8194594.012573753	1656919.6462403995	1841148.3559838682	1769326.2362052063	14237933.683500083	666714.450833818	330276.2445796018	7706188.4345010035	2531806.441522529	1495636.7901445387	3268432.237808755	866657.0696842122	6853432.155227971	NA	1739965.2140632174	7615254.921971482	4190841.832373745	3510441.267527031	NA	3354512.6844597226	1188838.4909845127	3277498.594759998	1101149.216559815	1860524.5910582538	2613688.928196223	1481169.2180279521	975490.1681997008
A0A087X137;A0A0G2JP14	244842.5635573224	NA	NA	NA	312267.7960150854	NA	284436.8486907159	NA	NA	246654.80560568877	NA	731282.8461695655	182564.60592871334	NA	356360.7789346429	NA	448758.4635653001	NA	NA	211531.93629305178	NA	NA	151389.2903678594	NA	NA	NA	NA	NA	NA	NA	NA	NA	109547.66905064674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	737967.920146919	NA	NA	NA	NA	NA	NA	NA	NA	NA	116002.26300558084	NA	300391.5464040084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132057.37065262673	NA	NA	NA	NA	NA
A0A087X1N8	2849993.03342056	6448430.3115785625	2808204.1892731353	6403618.378530046	1242766.533836761	3874770.7044441234	1997965.93393197	3868437.5391630414	2692490.2172959633	1119667.7405011647	4271248.124581892	1761569.8975233263	3638865.0511354846	9424837.472941313	3263426.0880354927	5701399.988800421	3606439.071130017	5129042.133830729	5465124.488312757	2891519.801616759	6543163.8413227275	1011782.8766125978	1856325.1959689045	2027963.0786081422	1229762.94550163	1184895.038167609	1411043.145670805	1138629.3488568233	2902694.739892126	3378527.0393099976	3187135.9903854416	3898975.567089251	4314619.996840574	2824554.1552152545	10776124.617744526	5550034.292907333	1651044.7088131877	4136634.3785393583	6520705.223550885	1426822.5266978585	1573496.4823904803	3923418.613031007	5314915.717189214	4436827.108064408	2180784.424290772	2605082.1056920798	2444856.6247585174	1013587.8224968805	2546454.647765109	871253.5063016412	2982650.6674433127	3679743.7774654347	1919075.8627736834	5284230.223145051	3204961.9530089567	3963290.7690996593	9626081.251235928	2462017.912975693	5900131.403764226	2484705.6167316344	5425299.517548275	4099551.2017630935	2873791.8128101816	5330849.540740504	3749652.671315831	7926010.027027134	7080997.674953494	3070667.3072465598	10349557.220818643	3088061.970632062	4779188.447403302	2393584.5717238598	3930664.199921775	2065817.2960911482	6357054.720811714	1908230.349803331	1295380.9161674315	726739.7348232716	855718.6097057267
A0A087X1S7	3908883.7256795806	NA	2785557.381295123	1729524.2800132427	3405658.2898411206	5865090.082683167	1770218.521773922	1079782.3228246355	1977142.2628852273	4598635.362772644	4752043.070542684	1294647.756011119	997078.775737955	2177288.656850613	3648617.364000344	1843309.7708151746	640538.9158996706	NA	954405.9965942184	387315.84065066767	667686.640294819	1682787.4612019772	1487231.2973552034	1668723.904683271	806966.4778609265	544973.8530260206	NA	NA	4805464.535941815	7095903.398196813	1947694.216346658	1520136.3074068213	1384939.7520722821	1026647.0352483758	1938695.3167437548	2091863.519567789	4154241.5254009203	977036.4014493579	3559336.9124186146	3752430.8969849194	1434658.5574736714	667801.300515705	NA	NA	642378.121677339	335865.52126605064	1163191.6981229912	927090.2305441689	3520099.0719105974	2789539.7350885887	1353966.421405186	492230.25907615636	3242817.9724971377	5082712.968872576	626624.614357132	874260.6593845405	864852.3295744654	1101942.4020499326	2535513.9856045614	828235.2055772105	1117940.5066463107	4217910.947745754	4351163.660240763	3990579.240327486	3049956.718295174	1548164.5753725895	2521848.3165852968	1588558.553615553	1348357.8069376403	555143.434736308	NA	5433611.6920154905	7047348.892502798	1817521.9480032718	NA	1800892.3926268918	857507.7758590438	2100013.891313604	452462.9458068854
A0A087X2D8	87890.51836025639	NA	NA	NA	97447.35536343626	97251.02780673729	142089.54001438685	NA	70134.10440478443	47302.123175349676	NA	39090.08497539079	58788.15349546551	NA	55007.45415931304	NA	77632.70631856089	NA	52700.817221430334	41578.54425183028	NA	41551.595458946525	59876.58337369456	NA	27159.31465140352	NA	NA	NA	NA	100221.66257436344	NA	53465.39870934824	NA	NA	33945.24574739783	NA	NA	92973.93058606751	NA	NA	65968.26153286704	67291.47439911819	65132.91023606742	NA	48493.08842247928	NA	61986.05478123427	NA	80831.96009255818	101984.04419991559	NA	NA	52936.02673225049	76829.01296153404	133453.70651422816	114170.72950460218	NA	218155.95375948728	106670.90511452546	64295.610927148264	218514.62426527613	91488.31765267957	NA	55806.4367763252	NA	NA	NA	NA	NA	86252.76214999676	NA	71156.639390989	NA	60433.69727064028	NA	140479.14777664686	61773.735369562666	101267.53943657114	77381.05070888369
A0A096LNH5	34920863.255350694	53702138.08563797	72922721.68918942	23534665.83562329	9989930.983533965	13233506.504249029	35921978.19038304	9380022.091320086	13710835.792872494	42627350.40622299	9772436.808598371	30986651.20944644	21512787.094763216	17539269.735741053	14979660.731966218	11038424.790346682	22657167.65147965	12247084.448823845	13635540.14050087	29886230.785367288	10140302.853599662	19939878.821091942	18020466.814668883	14369566.956994807	35801969.62307167	52880172.84622292	21222088.9108889	32832322.001017176	25143743.733513772	11560741.491444254	25517918.877269033	20887369.109406635	20987163.93524918	19116754.358491056	40939202.40292652	17149511.736997172	51395424.000152476	17019295.728847634	20691611.917526804	13032394.73204345	20594292.195993032	14299206.390865972	21153364.554413103	28751467.04060388	30768493.114993628	21578577.09865112	12816649.266355205	13251172.801583884	12732273.238825602	38212873.083405316	36890679.30785145	34664252.97612366	43914619.195587605	8071885.573914381	25344202.67804951	20170319.09273933	22388634.85014141	15707897.091835884	11761699.85717704	29888487.853438444	15892291.516050514	13880370.210693937	12851111.275594776	6600579.299026525	13186577.576158559	8740833.48774956	10858263.93079962	54453166.915172465	15888756.860130025	31819240.36608723	19422621.850247018	31186485.113336414	12102590.043355865	68132243.5153139	20357380.47421507	19082303.498033304	18914854.085630633	20188539.341613892	25238548.181720108
A0A096LNH6	148955.50545542868	NA	149416.8449965108	NA	197901.01077093632	211622.82525230793	560304.1833912309	281821.30837492924	407188.9716553241	153522.44247614552	172059.73924264702	437996.3148455253	350684.7484799165	NA	235957.47589839844	314432.2093823437	539639.6888381592	NA	668298.5483069621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	212888.90032477633	NA	NA	NA	613333.888060609	592349.9426282988	137757.30047382717	NA	231994.43808705176	277785.60704099317	29262.24122498414	61281.95768819264	NA	161638.1603704196	312626.92216210597	584759.2828972244	227530.95727459292	260857.36841391734	484294.7543489323	539348.4347857294	333583.4371268325	280276.78763430606	166483.00518330585	439617.1642570108	461091.27390595793	191160.67374121508	186590.0405334313	189082.91544939604	286527.28685414675	NA	152531.0771325752	NA	NA	NA	NA	168759.06872968297	NA	458629.31699729746	407227.18833524664	287745.6323787502	182933.00516828816	172606.93887347658	361674.02904855384
A0A096LP10	512266.5343667975	NA	691681.0739451526	NA	NA	425152.3341217488	NA	NA	317636.3496125293	NA	850642.544693892	NA	321478.85140440374	1038244.1280352464	NA	350591.08825868333	NA	NA	373878.8747500552	208040.5340251295	347920.1953088065	313060.7078677489	245110.91578819798	NA	386310.1944431199	432955.9073662913	NA	NA	324596.9943914145	NA	241786.96832681572	NA	384593.5077973894	NA	NA	NA	256052.17990044848	235824.79833838175	NA	552572.4131563376	NA	NA	NA	NA	163552.35424431035	NA	412717.64696363895	158131.4107527313	424094.90256243775	674619.2325039775	714917.8177440506	NA	616194.9481497607	575393.3356645156	NA	175595.01298594943	NA	149165.9785039396	1137607.0353663035	727406.5718547668	722517.2773047789	389061.39701729757	626403.6395135158	797320.7553835228	322700.67057922075	NA	595243.2009748352	491306.76915944996	NA	374325.6735975536	NA	486690.8705384567	432970.6943138897	NA	479407.05681300454	382732.5686160856	241219.4146218572	170680.40439057603	168942.7853331905
A0A096LP25	1272921.7896305283	NA	444559.10528911743	NA	874852.6713013137	852861.3817001157	744253.6977602657	NA	624780.929227036	643813.7493642019	711584.3469164373	611365.5671756937	588016.562022591	NA	1251871.6468857466	511125.1505373227	428395.0743086282	NA	579849.7082099833	1402602.8888439503	1633122.459579736	835502.8218926307	998295.8665725047	788103.5351005608	472397.56760547747	410683.26606313535	528463.8789166305	344112.58213611506	905492.2263061417	786888.8459246724	607006.7141322551	624148.2408615239	529384.6975234638	537798.3330778765	780513.6989487848	NA	905411.6145104566	835359.037775457	NA	573433.2325860428	400578.6519180944	402369.0320656211	359543.41843641584	344780.76686306304	391434.61021644884	452432.32391637017	1432449.0356514612	1029091.6946747339	1305325.4917115306	545767.7172391198	348091.0310520422	387712.7366873478	460171.97932830825	1034277.2316907953	699118.1261070003	807185.501770001	NA	1136315.959834935	900953.9216498319	418483.48262878734	861967.2032676521	1026378.0572424638	773760.3504109366	825455.3467498616	711836.5748516587	NA	655458.1110632909	NA	NA	687267.4332876917	NA	882306.7216938306	504394.18300603784	698246.2460788076	NA	1005200.8866538368	333535.3661076657	1034789.4536907605	588671.1088042062
A0A096LP73	14418937.086080277	33320368.060907587	27704595.093097873	16966852.114054	7683643.089009971	6690860.888548292	22671219.664823916	6957553.923591789	6626903.966555037	28791456.184315693	10946470.978967734	13264833.565687686	10504648.166485442	22881690.977087416	10913752.819003936	9098662.76408189	11536447.749147914	5635500.513293374	7417733.836432481	11544500.700484829	4813975.354708889	7756958.639650206	5308438.718297043	6512658.572444428	17355525.440547217	21869776.990179278	9854725.329364907	8633684.674341545	10387569.80496514	6986275.677157253	8051163.792705704	13808871.800107738	19069555.04776449	15035649.495442422	18833040.219796497	29022250.631841376	21570100.228043273	9266061.007928155	36637441.28516225	7482392.147880116	9811213.360787688	5944215.54926082	9354251.66225302	16340761.843220908	10504471.509083781	6786630.20667419	4351198.574460076	8006852.718245159	3680589.9110554536	26443308.173716526	29728393.16563562	20905211.025600705	7774358.422185369	6235839.479431768	11819717.84088408	14626430.21929634	28682214.23197843	8388685.46819323	5475938.949898823	18005113.164721955	9842260.538905753	7800983.257948143	7781499.662151489	2428610.093229604	7032841.373951226	NA	5528243.90797301	32549073.4568135	18148167.23932285	12859103.038802218	NA	13715064.881775415	11459974.642823692	23737035.277201172	20357380.47421507	7406319.0451741675	12609902.72375371	4971047.375573264	14534699.622508474
